正在提取 2026-04-01...
  找到 47 条消息
正在提取 2026-04-02...
  找到 96 条消息
正在提取 2026-04-03...
  找到 119 条消息
正在提取 2026-04-04...
  找到 131 条消息
正在提取 2026-04-05...
  找到 64 条消息
正在提取 2026-04-06...
  找到 106 条消息
正在提取 2026-04-07...
  找到 35 条消息
正在提取 2026-04-08...
  找到 49 条消息
正在提取 2026-04-09...
  找到 122 条消息
正在提取 2026-04-10...
  找到 122 条消息
正在提取 2026-04-11...
  找到 2 条消息
正在提取 2026-04-12...
  找到 10 条消息
正在提取 2026-04-13...
  找到 50 条消息
正在提取 2026-04-14...
  找到 26 条消息
正在提取 2026-04-15...
  找到 50 条消息
正在提取 2026-04-16...
  找到 26 条消息
正在提取 2026-04-17...
  找到 30 条消息
正在提取 2026-04-18...
正在提取 2026-04-19...
  找到 3 条消息
正在提取 2026-04-20...
  找到 36 条消息
正在提取 2026-04-21...
  找到 47 条消息
正在提取 2026-04-22...
  找到 66 条消息
正在提取 2026-04-23...
  找到 70 条消息
正在提取 2026-04-24...
  找到 33 条消息
正在提取 2026-04-25...
  找到 49 条消息
正在提取 2026-04-26...
  找到 23 条消息
正在提取 2026-04-27...
  找到 18 条消息

总共找到 1430 条消息

# 与 💞最爱嘟七 (wxid_s6n393ouvgx121) 的4月份聊天记录

时间范围: 2026-04-01 至 2026-04-27
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eez3Y79SxtvVL0L7CkPM6dFibFeI6caGYwFGvVo37HNzjuDRt1rAcmZA2oVVoZUibRLqmgCWB3oz5Fwhzibxj2H52d6OiaLdqia32HOH31hkAgTCUl9ujau4wfSptJZibLLKNWHAOhELysjTNWag&hy=SH&idx=1&m=7f11103ed133948d0e4f9053bc0597c9&uzid=7a210
[2026-04-16 17:14] 我: 要不明天不去了
[2026-04-16 17:14] 我: 为什么的
[2026-04-16 17:15] 我: 你不是付钱了么
[2026-04-16 18:09] 我: 那去么
[2026-04-16 18:44] 我: 你几点下班
[2026-04-16 18:50] 我: 七点多吧
[2026-04-16 19:06] 我: 不去了，洗个澡还是冷🥶
[2026-04-16 19:06] 我: 你说盒马还是千岛湖
[2026-04-16 19:06] 我: 盒马
[2026-04-16 19:26] 我: 到哪了
[2026-04-16 19:49] 我: 我突然被拉去开会了，稍等一下
[2026-04-16 19:59] 我: 我在家睡觉了
[2026-04-16 20:20] 我: 电梯
[2026-04-17 09:29] 💞最爱嘟七: [链接] 哭得眼睛都肿了
  URL: https://www.xiaohongshu.com/discovery/item/69c4192d000000002302748b?app_platform=ios&app_version=9.25&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBGHhVg97WrgTu6UKQXMcvD7pxKiqH_jxChtOHarVSo84=&author_share=1&xhsshare=WeixinSession&shareRedId=N0dHOUg3ND5MPko6S0E1PEo4PU08SUtB&apptime=1776315160&share_id=b179a8b3f1ad4dc8acd0d7d545555fed
[2026-04-17 20:39] 我: 干嘛呢
[2026-04-17 20:40] 我: 没事干呢
[2026-04-17 20:40] 我: 你问多多
[2026-04-17 20:40] 我: 找拖鞋找了半天
[2026-04-17 20:43] 我: 我没加她
[2026-04-17 20:43] 我: 你问呗
[2026-04-17 20:43] 我: 你不想出去的话就不出了我准备洗澡了
[2026-04-17 20:48] 💞最爱嘟七: [链接] 咖啡配鸡蛋 味道特别赞
  URL: https://www.xiaohongshu.com/discovery/item/69de04a3000000001f00186d?app_platform=ios&app_version=9.26.1&share_from_user_hidden=true&xsec_source=app_share&type=video&xsec_token=CBtPeWNwvRzsGOBKn4jPZsPPgr7AQ2NOmEIINy31FTmDY=&author_share=1&xhsshare=WeixinSession&shareRedId=N0dHOUg3ND5MPko6S0E1PEo4PU08SUtB&apptime=1776430123&share_id=bd07ec8eba444361ba8beecefeec5507
[2026-04-17 22:03] 我: 还有人记得我吗
[2026-04-17 22:13] 我: 有的
[2026-04-17 22:13] 我: 怎么说
[2026-04-17 22:13] 我: 没有
[2026-04-17 22:13] 我: 准备睡了
[2026-04-17 22:13] 我: 我没房卡也
[2026-04-17 22:13] 我: 能不能给我送个房卡
[2026-04-17 22:14] 我: 605
[2026-04-17 22:15] 我: ？
[2026-04-17 22:15] 我: 不能
[2026-04-17 22:15] 我: 自己上来拿
[2026-04-17 22:15] 我: 你不是病人吗
[2026-04-17 22:16] 我: 为什么能打这么久
[2026-04-17 22:18] 我: 你要打到几点
[2026-04-17 22:19] 我: 我已经自己刷了一晚上短视频
[2026-04-17 22:38] 我: 十一点回来
[2026-04-17 22:38] 我: 你要不来一起打一会呗
[2026-04-17 22:38] 我: 不要 诶洗澡了
[2026-04-17 22:46] 我: 这些人都不会
[2026-04-17 22:46] 我: 你让我打多一会你的钱都赚回来了
[2026-04-17 22:47] 我: 这个也可以吗
[2026-04-19 13:50] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQBoV4dr01HZnVCBeVAFo2js0Obj6ekYTgHuQ8CKCNKIr5IjQcPDsxTo33tj5xENicongJYsMoa0XRjsysbMxkVF1&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a152
[2026-04-19 17:50] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=oibeqyX228riaCwo9STVsGLPj9UYCicgttv4ibL15tJKo1aRg9P4ExQibmibaL8mLJ1ryRrabTgupsMrjprtg4DibuO2yLINN1jI2yFBXK5IpoYfLmR0ynEk1esmrDTmiaoNia2xSufQll1axZ3o&hy=SH&idx=1&m=9ae91e8f42c1fce47f819c726d1e5938&uzid=7a1ac
[2026-04-19 20:17] 💞最爱嘟七: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQC1bhRwPJ1u38ADUn11rcKDo6GjAqyA5R3glOUW5VEO6dmxNZhKIgBLSCKxezgmBVKOC1KA7xnsvPebeTC6WVe1&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a260
[2026-04-20 08:47] 我: 你居然先扔了我的被子，还有毛巾，那条毛巾还掉在一楼门口
[2026-04-20 09:07] 我: 那你放门口
[2026-04-20 09:54] 我: 老板
[2026-04-20 09:54] 我: 求施舍
[2026-04-20 09:54] 我: 昨天
[2026-04-20 09:54] 我: 就会弄
[2026-04-20 09:54] 我: 不弄
[2026-04-20 09:55] 我: 昨天在忙吗
[2026-04-20 09:55] 我: 现在走到替换这一步了
[2026-04-20 09:55] 我: sk-sp-800b19b28daf4411b1f3954d389b9b37
[2026-04-20 10:41] 💞最爱嘟七: [链接] 从0开始，在国内用上Claude Code的终极保姆教程来了。
  URL: https://mp.weixin.qq.com/s?__biz=MzIyMzA5NjEyMA==&mid=2647681650&idx=1&sn=ebe9c3f89ede3094c532f47dcd495081&chksm=f19ed9738f8edcc99616a4f2f1d2178511677d2aca46b8b876f11e429b64003a1fa74097221c&mpshare=1&scene=1&srcid=0420LD8xPKOReEEtBoN5ZGz5&sharer_shareinfo=4e800adfbd7bdfec9f6ab0f277e5bfd3&sharer_shareinfo_first=4e800adfbd7bdfec9f6ab0f277e5bfd3#rd
[2026-04-20 11:58] 我: 好多面的样子
[2026-04-20 11:58] 我: 想想五一干啥
[2026-04-20 11:58] 我: 开了
[2026-04-20 11:59] 我: 我没发小红书
[2026-04-20 11:59] 我: 现在还能发吗
[2026-04-20 12:00] 我: 哦 还要5个赞的
[2026-04-20 12:00] 我: 算了不发了
[2026-04-20 12:55] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eez3Y79SxtvVL0L7CkPM6dFibusn4vVFEyiaojIfwByVfUC2fBGSbTQCwPAJJ5Q3Jd7hVyBniby8Ka8iadFTaCmLviaCANuUWqtz491HLN2vBYGv4GllpxBQISheVY8DaNUHoFHlP1pJsDlD2Yg&hy=SZ&idx=1&m=37600ee2a99722b3f218c6225da7bb34&uzid=7a206
[2026-04-20 12:59] 我: 小心肝
[2026-04-20 13:19] 我: 这辈子很短
[2026-04-20 16:56] 灵溪隧道车神: [链接] 15.9元 收纳凳旧衣服填充收纳储物搁脚凳懒人沙发坐墩换季衣物收纳坐墩 拼多多
  URL: https://mobile.yangkeduo.com/goods1.html?ps=IsROCUTF98
[2026-04-20 17:02] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=rjD5jyTuFrIpZ2ibE8T7YmwgiahniaXswqzJOfgr1V4VvL0qhvoq9vecE9kXMd1yuVHB18Kib0r3eq25cc7Bib7zjd5paFz44bibTqAYhibeMTSBPvCfmCUrPEGkQ&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a210
[2026-04-20 17:03] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQBIUUqSdekTuxSIicKmAJJkwcgWVd1MyJry5D0DpTmHmdSHjIP60a5axibnOarocdBiadMVt5mqsIe2tY5U6D8ibBA0&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1fc
[2026-04-20 17:31] 我: 几点下班
[2026-04-20 17:34] 我: 2⃣️ 全景贵州 #预估成行
★ 黄-小-西-梵
[2026-04-20 17:35] 我: ⏰五一倒计时，活动早鸟中🎏
1⃣️ 青甘大环线 #已成行
★ 七彩西北风光🌈
.
2⃣️ 全景贵州 #预估成行
★ 黄-小-西-梵
.
3⃣️双岛记🚄 #已成行
★ 四礵列岛&大嵛山岛🌊
.
4⃣️洛克之路🚗 #已成行
★ 洛克之路&扎尕那
.
5⃣️东西冲&麦理浩径 #已成行
★ 世界级海岸线徒步路线
.
6⃣️东极岛🌊 #预估成行
★ 深度玩转3岛，后会无期
.
7⃣️枸杞岛🌱 #已成行
★ 绿野仙踪&东崖绝壁
.
8⃣️玩转丽水 #已成行
★ 仙虫云画
.
9⃣️新疆伊犁环线 #已成行
★ 仙虫云画
.
更多1-2日周边活动，陆续上线中
.
🎏详情可见团长朋友圈/公众号，也可私信【活动名】，发详情[嘿哈]
[2026-04-20 18:55] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eez3Y79SxtvVL0L7CkPM6dFibusn4vVFEyiaoORmKoxVCVPXdC4UIdOubOiadsVjicOaIxaqk768eH1EBK7ibCEoESY2aZ4q3k32d86PF1cHoPZ95Zo59AWBJCQDazsMq3TOx29STsapdWltZOg&hy=SZ&idx=1&m=07088b7996939338a07df034222cc8ef&uzid=7a1ca
[2026-04-20 18:56] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQBLeKKT767aTCtn86Bk2iaLmBO09H4PhicW0NLbHDlQUNegvibSFR57eictVRcfF1M3YOvoJC6xbib0fclC4ur0LDvNm&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a152
[2026-04-20 19:05] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQALNFemmYroQUo5nNHxKTnzQWfbA7Mtt1RfzYCqM0wsSZ4nRzhSMR4Gau5YNiaraUmics112NjrQsmEnhdkeb1CrB&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1b6
[2026-04-20 19:07] 我: 去麦理浩径么
[2026-04-20 19:08] 我: 刚刚她俩一直问我你家是不是一定要我生儿子
[2026-04-20 19:13] 我: 他两是谁
[2026-04-20 19:22] 我: 小玺佩奇
[2026-04-20 23:21] 💞最爱嘟七: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eez3Y79SxtvVL0L7CkPM6dFibFeI6caGYwFHSsWDhMwAbBzRPfLwK1t04aVlVicIIVgwgibpTVbuzvrC88BjticibgPIRiamECw3H0p9yGF3t3ib4cbwmV0UrcGosibzqHdLySojnrThxkvZrwODpg&hy=SH&idx=1&m=7b9a36416ed64029eadf56e6995c39d8&uzid=7a210
[2026-04-20 23:55] 💞最爱嘟七: [链接] 怎么这么多人啊
  URL: https://www.xiaohongshu.com/discovery/item/69e5d81c000000002103a359?app_platform=ios&app_version=9.26.1&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBhZW6zLlJL6i8GCb9dHSWG9AOtzf_6bYK88cALFtA8S8=&author_share=1&xhsshare=WeixinSession&shareRedId=N0dHOUg3ND5MPko6S0E1PEo4PU08SUtB&apptime=1776700537&share_id=bd02e5d098a44efc91b095812e7431fd
[2026-04-21 08:22] 我: 打到一个臭车
[2026-04-21 09:26] 我: 穿了两条裤子
[2026-04-21 09:26] 我: 有点夸张
[2026-04-21 09:27] 灵溪隧道车神: [链接] 不理解
[2026-04-21 09:50] 我: 我重了0.7kg，其中0.4是脂肪
[2026-04-21 09:56] 我: 很好
[2026-04-21 09:56] 我: 很棒
[2026-04-21 10:00] 我: 教练：不棒
[2026-04-21 10:00] 我: 不对劲
[2026-04-21 10:00] 我: 禁止吃赵一铭
[2026-04-21 10:02] 我: 菠萝高糖
[2026-04-21 10:06] 我: 岳母啥时候生日来的？
[2026-04-21 10:06] 我: 430？
[2026-04-21 10:53] 我: hello，千岛湖线outing需要补差价哦，费用325元。打款一定要备注江南布衣千岛湖线某某，付完也可以同步给我哦，便于我同步给旅行社~
[2026-04-21 11:00] 我: ó
[2026-04-21 12:13] 💞最爱嘟七: [链接] 对
[2026-04-21 12:13] 我: 困困
[2026-04-21 12:25] 我: 健身一个月老了一岁
[2026-04-21 12:30] 我: 哈哈哈🤣
[2026-04-21 12:31] 我: xsGMVX
[2026-04-21 14:43] 灵溪隧道车神: [链接] 你可能每天在淋「细菌雨」！家里最脏的角落竟是它
  URL: https://mp.weixin.qq.com/s/X_R_1qxXOqv9xPqVAp4_JQ
[2026-04-21 14:47] 我: omg
[2026-04-21 14:47] 我: 清理
[2026-04-21 14:47] 我: 我买了个新的
[2026-04-21 17:23] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDiaqYkNx5Ssu0tuibib7g6hum2gBjID7z7BaBtCNrzEaeKJ8rOorkMNHdbkIDaOw2ia0B6pmMQBztgiaxBwerUaW2Fv&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a210
[2026-04-21 17:23] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eez3Y79SxtvVL0L7CkPM6dFibusn4vVFEyiaoOtNq9c7lPEAnDtl5IZsnX4mMhlJR6EFSOXDZAXIF3j9gT4ndTt2fG6fnTrbhK4nibqrJddEVocVm6dYAnC6kjibTEb0mdgYJyB2dicNcia4Afxg&hy=SZ&idx=1&m=26c31cd93cecd4c5ce992d8fe777c320&uzid=7a260
[2026-04-21 18:00] 我: 五一去哪
[2026-04-21 18:55] 💞最爱嘟七: [链接] 【鼻炎/咽炎/喉炎】耳鼻喉科三大“绝症”怎么治？
  URL: https://b23.tv/Pc2FJ24
[2026-04-21 18:56] 💞最爱嘟七: [链接] 冬季皮肤漫天飞屑？心梗猝死高发？带你安稳健康过冬不踩坑【这次哔需要健康·冬季健康指南 下篇】
  URL: https://b23.tv/RzYozvI
[2026-04-21 19:13] 💞最爱嘟七: [链接] 去哪
[2026-04-21 19:22] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eez3Y79SxtvVL0L7CkPM6dFibFeI6caGYwFHjWvglCZ7u14TJLrhACDXjSRBIVibX6KiaeknVZRP4Po99iaia71yyMXypEPD1Pa4gmtPAsdn1Nf2YFIvczQOUOXPsia4Hp0PrFPeTzN6EpAJlTHA&hy=SH&idx=1&m=e6d5b4ce6205cbcf36ec716cf316c880&uzid=7a22e
[2026-04-21 19:25] 我: 到哪了
[2026-04-21 19:26] 我: 到工位了
[2026-04-21 19:26] 我: 你呢
[2026-04-21 19:26] 我: ？
[2026-04-21 19:26] 我: 3楼
[2026-04-21 19:26] 我: 到公司工位
[2026-04-21 19:26] 我: 不是家庭工位
[2026-04-21 19:26] 我: [流泪]
[2026-04-21 19:27] 我: 呸
[2026-04-21 19:39] 我: 唯物的桌子
[2026-04-21 19:56] 我: 几点回？
[2026-04-21 19:59] 我: 八点
[2026-04-21 20:00] 我: 我在催她们打车
[2026-04-21 22:32] 灵溪隧道车神: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eez3Y79SxtvVL0L7CkPM6dFibFeI6caGYwFGL1jHLhh2aibYMtDUe9oVtMDmV72UfF5licPjqbOwLWfQSe4WJicRuc8F9bibbyc4HJ09jgJtrYVMTp86NE6S7T36a351kBhicftibUMpic30uAaibkA&hy=SH&idx=1&m=f0858908cb84127b4f2b26bb5ef569d9&uzid=7a210
[2026-04-21 23:36] 💞最爱嘟七: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCp5obzJWClHRdRuUVDoGdwGsvqNhZv5ic1NTkdmCJ9LOo54IcMU15vJwATMYPfxrBU9U9GPMa8oyVyo5oChW04n&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a21a
[2026-04-21 23:50] 💞最爱嘟七: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQA4daK7ZibQ9eibTFGGkrfcAuNnoIrWib8MasszvReFLL2tnlSvhhzKsApeStdg4xzxc6ibcEiaQWHPicw6ZXWZORCInN&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a210
[2026-04-22 09:06] 💞最爱嘟七: [链接] 当前微信版本不支持展示该内容，请升级至最新版本。
  URL: http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=oibeqyX228riaCwo9STVsGLIBn9G5YG8ZnboibgnnjJPBS7x4LsVbT4eERvCg89BQibTB8vibWmueae8dO1NcW88JFHH80auXTzP1a1x4icYiaqibRrueVZxiaoibu2JNPpgpCCqcotquLqar1th4&hy=SZ&idx=1&m=83ce18e3dc26a92618c65f108d2a7f1e&uzid=7a206
[2026-04-22 09:09] 我: ？
[2026-04-22 09:09] 我: ？
[2026-04-22 09:09] 我: 记得拿鸡蛋
[2026-04-22 09:09] 💞最爱嘟七: [语音 2秒]
[2026-04-22 09:10] 我: 是的
[2026-04-22 09:14] 我: 为什么不睡我旁边？
[2026-04-22 09:14] 我: 你有没有考虑过是你占了他们的位置
[2026-04-22 09:43] 我: 眉清目秀的
[2026-04-22 10:03] 我: 何意味
[2026-04-22 10:29] 我: 医生说是新冠
[2026-04-22 10:29] 我: 这年头还有新冠呀
[2026-04-22 10:29] 我: 那我很危险
[2026-04-22 10:29] 我: 但症状确实像
[2026-04-22 10:56] 我: 还有这个
[2026-04-22 10:56] 我: 家庭医生
[2026-04-22 10:56] 我: 这不比你安诊儿靠谱
[2026-04-22 11:24] 我: 你怎么去了蒋村的 不是去文欣
[2026-04-22 13:18] 我: 拿到咖啡了
[2026-04-22 13:18] 我: 什么日子
[2026-04-22 13:18] 我: 这是寿司郎？
[2026-04-22 13:22] 我: dei
[2026-04-22 13:22] 💞最爱嘟七: [链接] 还有么
[2026-04-22 13:27] 我: 11 点多就去了
[2026-04-22 13:44] 💞最爱嘟七: [链接] 咪不语 只是一味的抠鼻
  URL: https://www.xiaohongshu.com/discovery/item/69e2edef000000001a02eb92?app_platform=ios&app_version=9.27&share_from_user_hidden=true&xsec_source=app_share&type=normal&xsec_token=CBVeEvvWU5dNDcjNaxOX9dDe8HmHcnINn743ByuNbJpj0=&author_share=1&xhsshare=WeixinSession&shareRedId=N0dHOUg3ND5MPko6S0E1PEo4PU08SUtB&apptime=1776836641&share_id=4fa3ffc3ef2c46e38e11736e4613dbf3
[2026-04-22 16:34] 我: 饿了
[2026-04-22 17:12] 我: 大家下午好呀，本周四优秀学员A梦会有直播课程，感兴趣的同学可以点击预约一下哦
A梦：独立产品开发者，三次黑客松冠军，前阿里体验设计专家

精华帖抢先看——
【AI编程】出海做AI产品半年后，对AI视频站的一些思考和分享https://scys.com/deepsea/2002/note/14595

📰 本周直播
【分享人】：A梦
【分享的主题】：从 Demo 到正式产品——部署与调试实战
【分享时间】：4月23日（周四）晚上20:00
大家可以通过扫二维码或者点击链接 预约直播，周四晚上见呀❤️～
链接直达：https://scys.com/deepsea/2001/course/129/chapter/11425?openXiaoeTech=1
[2026-04-22 17:12] 我: 钱阿里体验设计专家
[2026-04-22 17:12] 我: 收到
[2026-04-22 17:12] 我: 那不就是你
[2026-04-22 17:13] 💞最爱嘟七: [链接] AI工具站拆解系列02：排名第一的 Nano Banana 网站流量全面拆解及复刻
  URL: https://my.feishu.cn/wiki/IJGiwkYYsiiOM3kV6ZQcbN2rnNC?from=from_copylink
[2026-04-22 20:21] 我: 花花开了
[2026-04-22 20:22] 我: 你能来接我吗
[2026-04-22 20:22] 我: 我忘记带工作手机了
[2026-04-22 20:22] 我: 打不了车
[2026-04-22 20:22] 我: 好惨
[2026-04-22 20:22] 我: 可以
[2026-04-22 20:22] 我: 你在哪
[2026-04-22 20:22] 我: 公司
[2026-04-22 20:22] 我: 你顺路妈
[2026-04-22 20:22] 我: 顺
[2026-04-22 20:22] 我: 那我自己打吧
[2026-04-22 20:22] 我: 我开车了
[2026-04-22 20:22] 我: 你都到公司了
[2026-04-22 20:22] 我: 不是下雨么
[2026-04-22 20:23] 我: 停了
[2026-04-22 20:23] 我: 我问问唯物走不走
[2026-04-22 20:34] 我: 怎么说
[2026-04-22 20:35] 我: 他不走
[2026-04-22 20:36] 我: 那你呢
[2026-04-22 20:36] 我: 要不要接
[2026-04-22 20:37] 我: 那我回家了，你自己回吧
[2026-04-22 20:38] 我: 今天控制变量，我今天吃的药，昨天这个点我已经开始咳了。如果我今天回家还咳，那真的是猫毛
[2026-04-22 20:38] 我: 刚尿尿去
[2026-04-22 20:38] 我: 了
[2026-04-22 20:38] 我: 要的
[2026-04-22 20:38] 我: 呜呜
[2026-04-22 20:39] 我: 速度
[2026-04-22 20:40] 我: 上地铁了说
[2026-04-22 20:40] 我: 不用了
[2026-04-22 20:40] 我: xiaoxi回来了
[2026-04-22 20:40] 我: 你回家吧
[2026-04-22 20:40] 我: 我都准备下楼了，然后他回来了，太好了
[2026-04-22 20:40] 我: [微笑]
[2026-04-22 22:24] 我: 不知道
[2026-04-22 22:24] 我: 你说
[2026-04-23 09:19] 我: 看得出昨晚我没有玩手机
[2026-04-23 09:49] 我: 看得出来
[2026-04-23 09:52] 我: 好冷
[2026-04-23 09:52] 我: 我感觉衣服没干
[2026-04-23 09:52] 我: 感觉自己穿了一件湿衣服
[2026-04-23 09:53] 我: 难道篮子里的衣服是没烘干的？
[2026-04-23 09:53] 我: 我现在肚子觉得好凉
[2026-04-23 09:53] 我: 背也好凉
[2026-04-23 12:07] 我: 杭钢？
[2026-04-23 12:07] 我: 佛
[2026-04-23 12:07] 我: 嗯
[2026-04-23 13:25] 我: 我做了一件很癫的事[旺柴]
[2026-04-23 13:33] 我: 怎么颠
[2026-04-23 13:35] 我: 在同桌的怂恿下
[2026-04-23 13:35] 我: 我原本完全没想看的
[2026-04-23 13:35] 我: 然后她一直跟我说她的演唱会超值
[2026-04-23 13:36] 我: 真金白银
[2026-04-23 13:36] 我: 服化道
[2026-04-23 13:36] 我: 还在我犹豫支付之际（因为同一个星期我原本想抢徐良的票
[2026-04-23 13:37] 我: 她说 蔡依林都46岁了你想想还有多少机会
[2026-04-23 13:37] 我: 但我又答应小玺抢徐良
[2026-04-23 13:38] 我: 所以极端情况下我们周六看徐良 周天看蔡依林
[2026-04-23 13:38] 我: 真是奢靡的五月
[2026-04-23 13:41] 我: 你会原谅我的吧
[2026-04-23 13:43] 我: 在开周会
[2026-04-23 13:43] 我: 你安排就好
[2026-04-23 16:11] 我: 今晚几点下班
[2026-04-23 18:24] 我: 今晚几点下班
[2026-04-23 18:24] 我: 现在
[2026-04-23 18:24] 我: 我吃个饭
[2026-04-23 18:28] 我: 那你几点下班
[2026-04-23 18:29] 我: 七点半？
[2026-04-23 18:30] 我: 那八点才到？
[2026-04-23 18:30] 我: 太晚不？
[2026-04-23 18:31] 我: 因为我选择去吃煲仔饭，可能会花一点时间
[2026-04-23 18:31] 我: 可能也要个七点出头，一点点才吃完
[2026-04-23 18:31] 我: 我先回家
[2026-04-23 18:31] 💞最爱嘟七: [语音 10秒]
[2026-04-23 19:04] 我: 几点
[2026-04-23 19:04] 我: 他们在打牌
[2026-04-23 19:04] 我: 你在哪
[2026-04-23 19:04] 我: ？
[2026-04-23 19:04] 我: 我中间出来找你
[2026-04-23 19:11] 我: 唯物呢
[2026-04-23 19:11] 我: 他下班了吗
[2026-04-23 19:13] 我: 好我看见他了
[2026-04-23 19:15] 我: 没
[2026-04-23 19:18] 我: 那你是做他车？
[2026-04-23 19:43] 我: 他今晚要来吗
[2026-04-23 19:45] 我: 他居然自己走了
[2026-04-23 19:51] 我: 来
[2026-04-23 20:02] 我: 你怎么说
[2026-04-23 20:05] 我: 现在打车
[2026-04-23 20:05] 我: 你还能去吗
[2026-04-23 20:14] 我: 可以啊
[2026-04-23 20:14] 我: 答应你的
[2026-04-23 20:14] 我: 那你准备开车车
[2026-04-23 20:16] 我: 你打车了没
[2026-04-23 20:16] 我: 在车上了
[2026-04-23 20:20] 我: 我打完这手
[2026-04-23 20:20] 我: 你到了先逛
[2026-04-23 20:20] 我: 打完这手？
[2026-04-23 20:21] 我: 就是要输完的意思吗
[2026-04-23 20:21] 我: 不必不必
[2026-04-23 20:22] 我: 不是
[2026-04-23 20:22] 我: 那你自己逛？
[2026-04-23 20:23] 我: 我来了
[2026-04-23 20:23] 我: wodaole
[2026-04-23 20:23] 我: 好的
[2026-04-23 20:23] 我: 我来了
[2026-04-24 00:05] 我: 哈利的伞好像在外面的架子上，那堆伞里面
[2026-04-24 09:45] 我: 🛫
[2026-04-24 09:45] 我: 湖滨银泰见
[2026-04-24 09:48] 我: 菠萝呢
[2026-04-24 09:53] 我: 拿了
[2026-04-24 11:14] 我: 西湖等
[2026-04-24 11:17] 我: 咕咕咕
[2026-04-24 11:23] 我: 你几点到
[2026-04-24 12:07] 我: 我在开会
[2026-04-24 12:07] 我: 你就好啦
[2026-04-24 12:07] 我: 下午还要上班吗
